Files already downloaded and verified
Files already downloaded and verified
prune rate 0.9 regularization odecay 0.5
valid 108 ====> Acc@1 80.900 Acc@5 98.350
train 109 ====> Acc@1 96.118 Acc@5 99.984
valid 109 ====> Acc@1 83.480 Acc@5 99.200
train 110 ====> Acc@1 96.272 Acc@5 99.982
valid 110 ====> Acc@1 84.550 Acc@5 99.200
train 111 ====> Acc@1 96.022 Acc@5 99.980
valid 111 ====> Acc@1 85.060 Acc@5 99.250
train 112 ====> Acc@1 96.420 Acc@5 99.988
valid 112 ====> Acc@1 83.780 Acc@5 99.130
train 113 ====> Acc@1 96.268 Acc@5 99.984
valid 113 ====> Acc@1 82.430 Acc@5 98.700
train 114 ====> Acc@1 95.844 Acc@5 99.974
valid 114 ====> Acc@1 87.030 Acc@5 99.490
train 115 ====> Acc@1 96.282 Acc@5 99.986
valid 115 ====> Acc@1 84.620 Acc@5 99.370
train 116 ====> Acc@1 95.808 Acc@5 99.976
valid 116 ====> Acc@1 86.100 Acc@5 99.430
train 117 ====> Acc@1 96.450 Acc@5 99.978
valid 117 ====> Acc@1 87.460 Acc@5 99.460
train 118 ====> Acc@1 96.444 Acc@5 99.990
valid 118 ====> Acc@1 84.920 Acc@5 99.380
train 119 ====> Acc@1 96.154 Acc@5 99.972
valid 119 ====> Acc@1 85.110 Acc@5 99.410
train 120 ====> Acc@1 95.986 Acc@5 99.974
valid 120 ====> Acc@1 83.710 Acc@5 98.870
train 121 ====> Acc@1 96.282 Acc@5 99.988
valid 121 ====> Acc@1 85.460 Acc@5 99.300
train 122 ====> Acc@1 96.380 Acc@5 99.976
valid 122 ====> Acc@1 86.540 Acc@5 99.410
train 123 ====> Acc@1 95.994 Acc@5 99.982
valid 123 ====> Acc@1 84.840 Acc@5 99.330
train 124 ====> Acc@1 96.270 Acc@5 99.976
valid 124 ====> Acc@1 85.500 Acc@5 99.170
train 125 ====> Acc@1 96.168 Acc@5 99.992
valid 125 ====> Acc@1 87.450 Acc@5 99.560
train 126 ====> Acc@1 96.454 Acc@5 99.978
valid 126 ====> Acc@1 83.760 Acc@5 99.340
train 127 ====> Acc@1 96.240 Acc@5 99.968
valid 127 ====> Acc@1 85.230 Acc@5 99.350
train 128 ====> Acc@1 96.154 Acc@5 99.976
valid 128 ====> Acc@1 83.760 Acc@5 98.620
train 129 ====> Acc@1 96.302 Acc@5 99.990
valid 129 ====> Acc@1 85.590 Acc@5 99.200
train 130 ====> Acc@1 96.368 Acc@5 99.986
valid 130 ====> Acc@1 85.000 Acc@5 99.120
train 131 ====> Acc@1 95.932 Acc@5 99.988
valid 131 ====> Acc@1 83.490 Acc@5 99.320
train 132 ====> Acc@1 96.424 Acc@5 99.992
valid 132 ====> Acc@1 85.240 Acc@5 99.040
train 133 ====> Acc@1 96.190 Acc@5 99.984
valid 133 ====> Acc@1 86.900 Acc@5 99.530
train 134 ====> Acc@1 96.532 Acc@5 99.988
valid 134 ====> Acc@1 85.740 Acc@5 99.370
train 135 ====> Acc@1 96.078 Acc@5 99.984
valid 135 ====> Acc@1 87.020 Acc@5 99.390
train 136 ====> Acc@1 96.346 Acc@5 99.974
valid 136 ====> Acc@1 82.030 Acc@5 99.440
train 137 ====> Acc@1 96.492 Acc@5 99.984
valid 137 ====> Acc@1 84.530 Acc@5 99.190
train 138 ====> Acc@1 96.288 Acc@5 99.990
valid 138 ====> Acc@1 86.300 Acc@5 99.170
train 139 ====> Acc@1 96.422 Acc@5 99.982
valid 139 ====> Acc@1 87.300 Acc@5 99.400
train 140 ====> Acc@1 96.234 Acc@5 99.976
valid 140 ====> Acc@1 84.400 Acc@5 99.370
train 141 ====> Acc@1 96.266 Acc@5 99.976
valid 141 ====> Acc@1 85.910 Acc@5 99.320
train 142 ====> Acc@1 96.184 Acc@5 99.970
valid 142 ====> Acc@1 84.850 Acc@5 99.290
train 143 ====> Acc@1 96.432 Acc@5 99.984
valid 143 ====> Acc@1 85.290 Acc@5 99.130
train 144 ====> Acc@1 96.532 Acc@5 99.980
valid 144 ====> Acc@1 84.660 Acc@5 99.070
train 145 ====> Acc@1 96.268 Acc@5 99.986
valid 145 ====> Acc@1 80.700 Acc@5 99.230
train 146 ====> Acc@1 96.268 Acc@5 99.982
valid 146 ====> Acc@1 83.340 Acc@5 99.360
train 147 ====> Acc@1 96.320 Acc@5 99.984
valid 147 ====> Acc@1 84.550 Acc@5 98.790
train 148 ====> Acc@1 96.422 Acc@5 99.982
valid 148 ====> Acc@1 85.820 Acc@5 99.380
train 149 ====> Acc@1 96.368 Acc@5 99.980
valid 149 ====> Acc@1 85.510 Acc@5 99.300
train 150 ====> Acc@1 96.518 Acc@5 99.984
valid 150 ====> Acc@1 86.600 Acc@5 99.490
train 151 ====> Acc@1 96.262 Acc@5 99.990
valid 151 ====> Acc@1 85.090 Acc@5 99.350
train 152 ====> Acc@1 96.230 Acc@5 99.988
valid 152 ====> Acc@1 87.670 Acc@5 99.400
train 153 ====> Acc@1 96.612 Acc@5 99.978
valid 153 ====> Acc@1 84.410 Acc@5 99.190
train 154 ====> Acc@1 96.214 Acc@5 99.982
valid 154 ====> Acc@1 86.530 Acc@5 99.300
train 155 ====> Acc@1 96.514 Acc@5 99.984
valid 155 ====> Acc@1 81.090 Acc@5 99.040
train 156 ====> Acc@1 96.492 Acc@5 99.984
valid 156 ====> Acc@1 86.150 Acc@5 99.380
train 157 ====> Acc@1 96.704 Acc@5 99.982
valid 157 ====> Acc@1 85.570 Acc@5 99.220
train 158 ====> Acc@1 96.172 Acc@5 99.968
valid 158 ====> Acc@1 84.890 Acc@5 99.400
train 159 ====> Acc@1 96.276 Acc@5 99.984
valid 159 ====> Acc@1 83.030 Acc@5 98.920
train 160 ====> Acc@1 96.576 Acc@5 99.984
valid 160 ====> Acc@1 86.480 Acc@5 99.520
train 161 ====> Acc@1 96.556 Acc@5 99.976
valid 161 ====> Acc@1 84.780 Acc@5 99.300
train 162 ====> Acc@1 96.556 Acc@5 99.974
valid 162 ====> Acc@1 87.410 Acc@5 99.540
train 163 ====> Acc@1 96.444 Acc@5 99.986
valid 163 ====> Acc@1 84.190 Acc@5 99.070
train 164 ====> Acc@1 96.406 Acc@5 99.986
valid 164 ====> Acc@1 86.950 Acc@5 99.460
train 165 ====> Acc@1 96.148 Acc@5 99.974
valid 165 ====> Acc@1 87.080 Acc@5 99.260
train 166 ====> Acc@1 96.716 Acc@5 99.988
valid 166 ====> Acc@1 85.150 Acc@5 99.320
train 167 ====> Acc@1 96.562 Acc@5 99.992
valid 167 ====> Acc@1 86.560 Acc@5 99.420
train 168 ====> Acc@1 96.228 Acc@5 99.976
valid 168 ====> Acc@1 86.800 Acc@5 99.610
train 169 ====> Acc@1 96.534 Acc@5 99.984
valid 169 ====> Acc@1 85.940 Acc@5 99.270
train 170 ====> Acc@1 96.598 Acc@5 99.982
valid 170 ====> Acc@1 85.320 Acc@5 99.440
train 171 ====> Acc@1 96.368 Acc@5 99.988
valid 171 ====> Acc@1 86.790 Acc@5 99.430
train 172 ====> Acc@1 96.628 Acc@5 99.986
valid 172 ====> Acc@1 82.960 Acc@5 99.130
train 173 ====> Acc@1 96.096 Acc@5 99.994
valid 173 ====> Acc@1 84.860 Acc@5 99.490
train 174 ====> Acc@1 96.430 Acc@5 99.982
valid 174 ====> Acc@1 88.510 Acc@5 99.570
train 175 ====> Acc@1 96.644 Acc@5 99.982
valid 175 ====> Acc@1 85.020 Acc@5 99.220
train 176 ====> Acc@1 96.340 Acc@5 99.982
valid 176 ====> Acc@1 83.670 Acc@5 98.980
train 177 ====> Acc@1 96.582 Acc@5 99.988
valid 177 ====> Acc@1 85.850 Acc@5 99.370
train 178 ====> Acc@1 96.766 Acc@5 99.988
valid 178 ====> Acc@1 86.100 Acc@5 99.290
train 179 ====> Acc@1 96.472 Acc@5 99.988
valid 179 ====> Acc@1 85.330 Acc@5 99.110
train 180 ====> Acc@1 96.372 Acc@5 99.984
valid 180 ====> Acc@1 85.760 Acc@5 99.260
train 181 ====> Acc@1 96.580 Acc@5 99.984
valid 181 ====> Acc@1 83.940 Acc@5 98.800
train 182 ====> Acc@1 96.746 Acc@5 99.990
valid 182 ====> Acc@1 86.410 Acc@5 99.490
train 183 ====> Acc@1 96.222 Acc@5 99.988
valid 183 ====> Acc@1 85.770 Acc@5 99.360
train 184 ====> Acc@1 96.522 Acc@5 99.990
valid 184 ====> Acc@1 83.680 Acc@5 99.210
train 185 ====> Acc@1 96.640 Acc@5 99.978
valid 185 ====> Acc@1 86.650 Acc@5 99.340
train 186 ====> Acc@1 96.614 Acc@5 99.990
valid 186 ====> Acc@1 83.900 Acc@5 99.340
train 187 ====> Acc@1 96.426 Acc@5 99.986
valid 187 ====> Acc@1 84.540 Acc@5 99.270
train 188 ====> Acc@1 96.406 Acc@5 99.994
valid 188 ====> Acc@1 86.710 Acc@5 99.500
train 189 ====> Acc@1 96.508 Acc@5 99.984
valid 189 ====> Acc@1 85.570 Acc@5 99.400
train 190 ====> Acc@1 96.658 Acc@5 99.988
valid 190 ====> Acc@1 86.020 Acc@5 99.170
train 191 ====> Acc@1 96.720 Acc@5 99.988
valid 191 ====> Acc@1 85.520 Acc@5 99.160
train 192 ====> Acc@1 96.830 Acc@5 99.990
valid 192 ====> Acc@1 86.650 Acc@5 99.170
train 193 ====> Acc@1 96.408 Acc@5 99.994
valid 193 ====> Acc@1 86.640 Acc@5 99.430
train 194 ====> Acc@1 96.770 Acc@5 99.990
valid 194 ====> Acc@1 84.910 Acc@5 99.160
train 195 ====> Acc@1 96.172 Acc@5 99.980
valid 195 ====> Acc@1 84.830 Acc@5 99.130
train 196 ====> Acc@1 96.732 Acc@5 99.982
valid 196 ====> Acc@1 86.450 Acc@5 99.150
train 197 ====> Acc@1 96.614 Acc@5 99.982
valid 197 ====> Acc@1 85.210 Acc@5 99.420
train 198 ====> Acc@1 96.662 Acc@5 99.988
valid 198 ====> Acc@1 85.270 Acc@5 99.360
train 199 ====> Acc@1 96.500 Acc@5 99.992
valid 199 ====> Acc@1 84.760 Acc@5 99.450
train 200 ====> Acc@1 96.758 Acc@5 99.994
valid 200 ====> Acc@1 85.070 Acc@5 99.240
train 201 ====> Acc@1 96.348 Acc@5 99.982
valid 201 ====> Acc@1 87.030 Acc@5 99.500
train 202 ====> Acc@1 96.608 Acc@5 99.988
valid 202 ====> Acc@1 86.820 Acc@5 99.350
train 203 ====> Acc@1 96.558 Acc@5 99.982
valid 203 ====> Acc@1 87.280 Acc@5 99.420
train 204 ====> Acc@1 97.002 Acc@5 99.994
valid 204 ====> Acc@1 85.280 Acc@5 99.340
train 205 ====> Acc@1 96.712 Acc@5 99.992
valid 205 ====> Acc@1 86.370 Acc@5 99.230
train 206 ====> Acc@1 96.544 Acc@5 99.980
valid 206 ====> Acc@1 79.550 Acc@5 99.060
train 207 ====> Acc@1 96.682 Acc@5 99.990
valid 207 ====> Acc@1 85.680 Acc@5 99.300
train 208 ====> Acc@1 96.766 Acc@5 99.990
valid 208 ====> Acc@1 87.090 Acc@5 99.540
train 209 ====> Acc@1 96.428 Acc@5 99.992
valid 209 ====> Acc@1 84.560 Acc@5 99.320
train 210 ====> Acc@1 96.630 Acc@5 99.984
valid 210 ====> Acc@1 87.080 Acc@5 99.340
train 211 ====> Acc@1 96.694 Acc@5 99.988
valid 211 ====> Acc@1 85.700 Acc@5 99.150
train 212 ====> Acc@1 96.688 Acc@5 99.992
valid 212 ====> Acc@1 84.680 Acc@5 99.160
train 213 ====> Acc@1 96.616 Acc@5 99.980
valid 213 ====> Acc@1 82.260 Acc@5 98.540
train 214 ====> Acc@1 97.104 Acc@5 99.986
valid 214 ====> Acc@1 85.490 Acc@5 99.380
train 215 ====> Acc@1 96.118 Acc@5 99.968
valid 215 ====> Acc@1 87.400 Acc@5 99.450
train 216 ====> Acc@1 96.862 Acc@5 99.978
valid 216 ====> Acc@1 85.290 Acc@5 99.270
train 217 ====> Acc@1 96.490 Acc@5 99.984
valid 217 ====> Acc@1 85.120 Acc@5 99.480
train 218 ====> Acc@1 96.648 Acc@5 99.986
valid 218 ====> Acc@1 85.390 Acc@5 99.360
train 219 ====> Acc@1 96.766 Acc@5 99.996
valid 219 ====> Acc@1 86.260 Acc@5 99.410
train 220 ====> Acc@1 96.704 Acc@5 99.992
valid 220 ====> Acc@1 87.150 Acc@5 99.470
train 221 ====> Acc@1 96.790 Acc@5 99.994
valid 221 ====> Acc@1 85.180 Acc@5 99.270
train 222 ====> Acc@1 96.522 Acc@5 99.984
valid 222 ====> Acc@1 86.950 Acc@5 99.520
train 223 ====> Acc@1 96.598 Acc@5 99.992
valid 223 ====> Acc@1 86.450 Acc@5 99.330
train 224 ====> Acc@1 96.728 Acc@5 99.988
valid 224 ====> Acc@1 86.020 Acc@5 99.170
train 225 ====> Acc@1 96.318 Acc@5 99.990
valid 225 ====> Acc@1 85.190 Acc@5 99.460
train 226 ====> Acc@1 96.560 Acc@5 99.984
valid 226 ====> Acc@1 85.310 Acc@5 99.480
train 227 ====> Acc@1 96.938 Acc@5 99.984
valid 227 ====> Acc@1 87.230 Acc@5 99.450
train 228 ====> Acc@1 96.716 Acc@5 99.982
valid 228 ====> Acc@1 86.220 Acc@5 99.170
train 229 ====> Acc@1 96.970 Acc@5 99.988
valid 229 ====> Acc@1 86.440 Acc@5 99.440
train 230 ====> Acc@1 96.602 Acc@5 99.984
valid 230 ====> Acc@1 87.330 Acc@5 99.570
train 231 ====> Acc@1 96.500 Acc@5 99.980
valid 231 ====> Acc@1 84.490 Acc@5 99.260
train 232 ====> Acc@1 96.912 Acc@5 99.984
valid 232 ====> Acc@1 86.280 Acc@5 99.270
train 233 ====> Acc@1 96.554 Acc@5 99.990
valid 233 ====> Acc@1 85.470 Acc@5 99.360
train 234 ====> Acc@1 96.538 Acc@5 99.978
valid 234 ====> Acc@1 84.820 Acc@5 99.310
train 235 ====> Acc@1 96.874 Acc@5 99.986
valid 235 ====> Acc@1 85.070 Acc@5 99.340
train 236 ====> Acc@1 96.596 Acc@5 99.978
valid 236 ====> Acc@1 80.470 Acc@5 98.760
train 237 ====> Acc@1 96.330 Acc@5 99.974
valid 237 ====> Acc@1 84.770 Acc@5 99.260
train 238 ====> Acc@1 96.936 Acc@5 99.986
valid 238 ====> Acc@1 85.120 Acc@5 99.350
train 239 ====> Acc@1 96.716 Acc@5 99.980
valid 239 ====> Acc@1 87.620 Acc@5 99.400
train 240 ====> Acc@1 97.054 Acc@5 99.986
valid 240 ====> Acc@1 84.270 Acc@5 99.160
train 241 ====> Acc@1 96.416 Acc@5 99.982
valid 241 ====> Acc@1 86.740 Acc@5 99.390
train 242 ====> Acc@1 96.710 Acc@5 99.988
valid 242 ====> Acc@1 85.310 Acc@5 99.240
train 243 ====> Acc@1 97.218 Acc@5 99.994
valid 243 ====> Acc@1 85.090 Acc@5 99.530
train 244 ====> Acc@1 96.644 Acc@5 99.976
valid 244 ====> Acc@1 85.960 Acc@5 99.080
train 245 ====> Acc@1 96.298 Acc@5 99.982
valid 245 ====> Acc@1 86.640 Acc@5 99.580
train 246 ====> Acc@1 96.656 Acc@5 99.986
valid 246 ====> Acc@1 87.440 Acc@5 99.510
train 247 ====> Acc@1 96.968 Acc@5 99.984
valid 247 ====> Acc@1 86.590 Acc@5 99.170
train 248 ====> Acc@1 96.502 Acc@5 99.988
valid 248 ====> Acc@1 83.810 Acc@5 98.690
train 249 ====> Acc@1 96.900 Acc@5 99.994
valid 249 ====> Acc@1 87.160 Acc@5 99.450
train 250 ====> Acc@1 96.534 Acc@5 99.980
valid 250 ====> Acc@1 86.510 Acc@5 99.430
train 251 ====> Acc@1 96.712 Acc@5 99.984
valid 251 ====> Acc@1 86.940 Acc@5 99.510
train 252 ====> Acc@1 96.972 Acc@5 99.988
valid 252 ====> Acc@1 84.600 Acc@5 98.770
