Files already downloaded and verified
Files already downloaded and verified
prune rate 0.9 regularization odecay 0.9
valid 26 ====> Acc@1 82.590 Acc@5 99.060
train 27 ====> Acc@1 91.692 Acc@5 99.830
valid 27 ====> Acc@1 77.260 Acc@5 98.880
train 28 ====> Acc@1 92.116 Acc@5 99.854
valid 28 ====> Acc@1 82.430 Acc@5 98.940
train 29 ====> Acc@1 92.196 Acc@5 99.884
valid 29 ====> Acc@1 82.470 Acc@5 99.160
train 30 ====> Acc@1 92.462 Acc@5 99.880
valid 30 ====> Acc@1 81.310 Acc@5 99.260
train 31 ====> Acc@1 92.832 Acc@5 99.886
valid 31 ====> Acc@1 83.000 Acc@5 99.180
train 32 ====> Acc@1 92.654 Acc@5 99.926
valid 32 ====> Acc@1 84.720 Acc@5 99.500
train 33 ====> Acc@1 92.806 Acc@5 99.916
valid 33 ====> Acc@1 84.270 Acc@5 99.150
train 34 ====> Acc@1 93.222 Acc@5 99.910
valid 34 ====> Acc@1 82.090 Acc@5 98.790
train 35 ====> Acc@1 93.244 Acc@5 99.924
valid 35 ====> Acc@1 85.300 Acc@5 99.310
train 36 ====> Acc@1 93.504 Acc@5 99.920
valid 36 ====> Acc@1 82.610 Acc@5 99.210
train 37 ====> Acc@1 93.372 Acc@5 99.906
valid 37 ====> Acc@1 84.010 Acc@5 99.310
train 38 ====> Acc@1 93.430 Acc@5 99.914
valid 38 ====> Acc@1 86.100 Acc@5 99.230
train 39 ====> Acc@1 94.164 Acc@5 99.928
valid 39 ====> Acc@1 77.100 Acc@5 98.670
train 40 ====> Acc@1 93.610 Acc@5 99.926
valid 40 ====> Acc@1 82.800 Acc@5 99.050
train 41 ====> Acc@1 94.326 Acc@5 99.952
valid 41 ====> Acc@1 83.920 Acc@5 99.110
train 42 ====> Acc@1 93.944 Acc@5 99.950
valid 42 ====> Acc@1 85.220 Acc@5 99.220
train 43 ====> Acc@1 94.222 Acc@5 99.928
valid 43 ====> Acc@1 82.930 Acc@5 99.120
train 44 ====> Acc@1 94.510 Acc@5 99.960
valid 44 ====> Acc@1 85.750 Acc@5 99.340
train 45 ====> Acc@1 94.368 Acc@5 99.948
valid 45 ====> Acc@1 85.130 Acc@5 99.310
train 46 ====> Acc@1 94.540 Acc@5 99.956
valid 46 ====> Acc@1 80.820 Acc@5 98.080
train 47 ====> Acc@1 94.578 Acc@5 99.946
valid 47 ====> Acc@1 84.210 Acc@5 99.200
train 48 ====> Acc@1 94.558 Acc@5 99.962
valid 48 ====> Acc@1 84.890 Acc@5 99.330
train 49 ====> Acc@1 94.360 Acc@5 99.958
valid 49 ====> Acc@1 82.820 Acc@5 99.070
train 50 ====> Acc@1 95.028 Acc@5 99.942
valid 50 ====> Acc@1 83.700 Acc@5 99.060
train 51 ====> Acc@1 94.626 Acc@5 99.956
valid 51 ====> Acc@1 85.040 Acc@5 99.420
train 52 ====> Acc@1 94.858 Acc@5 99.952
valid 52 ====> Acc@1 85.800 Acc@5 99.340
train 53 ====> Acc@1 94.770 Acc@5 99.962
valid 53 ====> Acc@1 86.080 Acc@5 99.460
train 54 ====> Acc@1 95.056 Acc@5 99.962
valid 54 ====> Acc@1 82.970 Acc@5 99.240
train 55 ====> Acc@1 95.092 Acc@5 99.976
valid 55 ====> Acc@1 83.990 Acc@5 99.000
train 56 ====> Acc@1 95.124 Acc@5 99.970
valid 56 ====> Acc@1 82.330 Acc@5 99.080
train 57 ====> Acc@1 95.008 Acc@5 99.944
valid 57 ====> Acc@1 81.740 Acc@5 98.720
train 58 ====> Acc@1 94.868 Acc@5 99.962
valid 58 ====> Acc@1 83.200 Acc@5 99.000
train 59 ====> Acc@1 95.228 Acc@5 99.962
valid 59 ====> Acc@1 83.180 Acc@5 99.020
train 60 ====> Acc@1 94.612 Acc@5 99.956
valid 60 ====> Acc@1 81.540 Acc@5 98.930
train 61 ====> Acc@1 95.230 Acc@5 99.968
valid 61 ====> Acc@1 82.450 Acc@5 98.820
train 62 ====> Acc@1 95.062 Acc@5 99.970
valid 62 ====> Acc@1 83.410 Acc@5 99.120
train 63 ====> Acc@1 95.156 Acc@5 99.974
valid 63 ====> Acc@1 82.170 Acc@5 98.170
train 64 ====> Acc@1 95.452 Acc@5 99.974
valid 64 ====> Acc@1 78.260 Acc@5 98.930
train 65 ====> Acc@1 95.456 Acc@5 99.964
valid 65 ====> Acc@1 83.610 Acc@5 99.190
train 66 ====> Acc@1 95.148 Acc@5 99.976
valid 66 ====> Acc@1 86.440 Acc@5 99.450
train 67 ====> Acc@1 95.574 Acc@5 99.968
valid 67 ====> Acc@1 83.550 Acc@5 99.100
train 68 ====> Acc@1 95.482 Acc@5 99.980
valid 68 ====> Acc@1 84.420 Acc@5 99.170
train 69 ====> Acc@1 95.382 Acc@5 99.974
valid 69 ====> Acc@1 79.920 Acc@5 98.180
train 70 ====> Acc@1 95.582 Acc@5 99.970
valid 70 ====> Acc@1 84.890 Acc@5 99.240
train 71 ====> Acc@1 95.498 Acc@5 99.978
valid 71 ====> Acc@1 81.580 Acc@5 98.830
train 72 ====> Acc@1 95.378 Acc@5 99.964
valid 72 ====> Acc@1 85.150 Acc@5 99.370
train 73 ====> Acc@1 95.148 Acc@5 99.962
valid 73 ====> Acc@1 84.540 Acc@5 98.980
train 74 ====> Acc@1 95.918 Acc@5 99.970
valid 74 ====> Acc@1 82.170 Acc@5 99.140
train 75 ====> Acc@1 95.830 Acc@5 99.974
valid 75 ====> Acc@1 84.120 Acc@5 99.060
train 76 ====> Acc@1 95.650 Acc@5 99.974
valid 76 ====> Acc@1 83.730 Acc@5 99.100
train 77 ====> Acc@1 95.596 Acc@5 99.984
valid 77 ====> Acc@1 86.660 Acc@5 99.190
train 78 ====> Acc@1 96.020 Acc@5 99.978
valid 78 ====> Acc@1 82.500 Acc@5 99.270
train 79 ====> Acc@1 95.160 Acc@5 99.960
valid 79 ====> Acc@1 85.710 Acc@5 99.390
train 80 ====> Acc@1 95.744 Acc@5 99.976
valid 80 ====> Acc@1 82.190 Acc@5 99.300
train 81 ====> Acc@1 95.550 Acc@5 99.980
valid 81 ====> Acc@1 84.220 Acc@5 99.230
train 82 ====> Acc@1 95.684 Acc@5 99.978
valid 82 ====> Acc@1 85.740 Acc@5 99.340
train 83 ====> Acc@1 95.838 Acc@5 99.976
valid 83 ====> Acc@1 85.530 Acc@5 99.480
train 84 ====> Acc@1 95.728 Acc@5 99.986
valid 84 ====> Acc@1 85.070 Acc@5 99.110
train 85 ====> Acc@1 95.880 Acc@5 99.990
valid 85 ====> Acc@1 82.440 Acc@5 99.290
train 86 ====> Acc@1 95.788 Acc@5 99.968
valid 86 ====> Acc@1 86.940 Acc@5 99.390
train 87 ====> Acc@1 96.050 Acc@5 99.978
valid 87 ====> Acc@1 86.510 Acc@5 99.410
train 88 ====> Acc@1 96.192 Acc@5 99.984
valid 88 ====> Acc@1 84.920 Acc@5 99.330
train 89 ====> Acc@1 95.946 Acc@5 99.976
valid 89 ====> Acc@1 83.520 Acc@5 98.980
train 90 ====> Acc@1 95.684 Acc@5 99.978
valid 90 ====> Acc@1 83.860 Acc@5 99.150
train 91 ====> Acc@1 95.986 Acc@5 99.984
valid 91 ====> Acc@1 84.480 Acc@5 99.190
train 92 ====> Acc@1 95.630 Acc@5 99.984
valid 92 ====> Acc@1 83.690 Acc@5 99.050
train 93 ====> Acc@1 95.982 Acc@5 99.980
valid 93 ====> Acc@1 84.220 Acc@5 99.050
train 94 ====> Acc@1 96.248 Acc@5 99.982
valid 94 ====> Acc@1 84.010 Acc@5 99.400
train 95 ====> Acc@1 95.626 Acc@5 99.966
valid 95 ====> Acc@1 84.430 Acc@5 99.220
train 96 ====> Acc@1 96.004 Acc@5 99.984
valid 96 ====> Acc@1 85.750 Acc@5 99.380
train 97 ====> Acc@1 96.078 Acc@5 99.974
valid 97 ====> Acc@1 85.680 Acc@5 99.200
train 98 ====> Acc@1 96.048 Acc@5 99.980
valid 98 ====> Acc@1 86.240 Acc@5 99.280
train 99 ====> Acc@1 96.012 Acc@5 99.984
valid 99 ====> Acc@1 82.040 Acc@5 99.080
train 100 ====> Acc@1 96.068 Acc@5 99.978
valid 100 ====> Acc@1 85.730 Acc@5 99.390
train 101 ====> Acc@1 95.678 Acc@5 99.968
valid 101 ====> Acc@1 85.480 Acc@5 99.300
train 102 ====> Acc@1 96.556 Acc@5 99.988
valid 102 ====> Acc@1 85.730 Acc@5 99.410
train 103 ====> Acc@1 95.944 Acc@5 99.966
valid 103 ====> Acc@1 83.170 Acc@5 99.330
train 104 ====> Acc@1 96.284 Acc@5 99.990
valid 104 ====> Acc@1 79.750 Acc@5 98.950
train 105 ====> Acc@1 95.986 Acc@5 99.976
valid 105 ====> Acc@1 87.020 Acc@5 99.290
train 106 ====> Acc@1 96.078 Acc@5 99.992
valid 106 ====> Acc@1 85.430 Acc@5 99.040
train 107 ====> Acc@1 95.812 Acc@5 99.986
valid 107 ====> Acc@1 85.890 Acc@5 99.050
train 108 ====> Acc@1 95.998 Acc@5 99.976
valid 108 ====> Acc@1 85.220 Acc@5 99.030
train 109 ====> Acc@1 96.104 Acc@5 99.986
valid 109 ====> Acc@1 82.720 Acc@5 99.300
train 110 ====> Acc@1 95.720 Acc@5 99.974
valid 110 ====> Acc@1 86.790 Acc@5 99.250
train 111 ====> Acc@1 96.222 Acc@5 99.982
valid 111 ====> Acc@1 86.280 Acc@5 99.220
train 112 ====> Acc@1 95.990 Acc@5 99.968
valid 112 ====> Acc@1 85.720 Acc@5 99.160
train 113 ====> Acc@1 96.252 Acc@5 99.978
valid 113 ====> Acc@1 84.470 Acc@5 99.080
train 114 ====> Acc@1 96.168 Acc@5 99.974
valid 114 ====> Acc@1 83.540 Acc@5 98.820
train 115 ====> Acc@1 95.912 Acc@5 99.980
valid 115 ====> Acc@1 85.650 Acc@5 99.290
train 116 ====> Acc@1 96.122 Acc@5 99.984
valid 116 ====> Acc@1 85.660 Acc@5 99.260
train 117 ====> Acc@1 96.178 Acc@5 99.976
valid 117 ====> Acc@1 80.300 Acc@5 98.690
train 118 ====> Acc@1 96.092 Acc@5 99.988
valid 118 ====> Acc@1 86.460 Acc@5 99.330
train 119 ====> Acc@1 96.362 Acc@5 99.984
valid 119 ====> Acc@1 87.330 Acc@5 99.420
train 120 ====> Acc@1 96.334 Acc@5 99.988
valid 120 ====> Acc@1 81.310 Acc@5 98.200
train 121 ====> Acc@1 96.344 Acc@5 99.986
valid 121 ====> Acc@1 86.950 Acc@5 99.420
train 122 ====> Acc@1 96.518 Acc@5 99.984
valid 122 ====> Acc@1 85.250 Acc@5 98.890
train 123 ====> Acc@1 95.686 Acc@5 99.966
valid 123 ====> Acc@1 85.560 Acc@5 99.130
train 124 ====> Acc@1 96.656 Acc@5 99.980
valid 124 ====> Acc@1 86.090 Acc@5 99.260
train 125 ====> Acc@1 96.108 Acc@5 99.990
valid 125 ====> Acc@1 86.100 Acc@5 99.260
train 126 ====> Acc@1 96.470 Acc@5 99.988
valid 126 ====> Acc@1 86.710 Acc@5 99.290
train 127 ====> Acc@1 96.380 Acc@5 99.984
valid 127 ====> Acc@1 86.120 Acc@5 99.490
train 128 ====> Acc@1 96.086 Acc@5 99.974
valid 128 ====> Acc@1 86.850 Acc@5 99.390
train 129 ====> Acc@1 96.068 Acc@5 99.982
valid 129 ====> Acc@1 86.630 Acc@5 99.400
train 130 ====> Acc@1 96.142 Acc@5 99.986
valid 130 ====> Acc@1 84.510 Acc@5 99.070
train 131 ====> Acc@1 96.704 Acc@5 99.980
valid 131 ====> Acc@1 85.710 Acc@5 99.360
train 132 ====> Acc@1 96.484 Acc@5 99.978
valid 132 ====> Acc@1 84.720 Acc@5 99.060
train 133 ====> Acc@1 96.360 Acc@5 99.982
valid 133 ====> Acc@1 86.280 Acc@5 99.360
train 134 ====> Acc@1 96.214 Acc@5 99.974
valid 134 ====> Acc@1 82.940 Acc@5 99.090
train 135 ====> Acc@1 96.130 Acc@5 99.976
valid 135 ====> Acc@1 85.110 Acc@5 99.390
train 136 ====> Acc@1 96.450 Acc@5 99.988
valid 136 ====> Acc@1 85.870 Acc@5 99.380
train 137 ====> Acc@1 96.444 Acc@5 99.988
valid 137 ====> Acc@1 85.190 Acc@5 99.150
train 138 ====> Acc@1 96.638 Acc@5 99.990
valid 138 ====> Acc@1 85.150 Acc@5 99.370
train 139 ====> Acc@1 96.426 Acc@5 99.988
valid 139 ====> Acc@1 80.460 Acc@5 98.920
train 140 ====> Acc@1 96.584 Acc@5 99.986
valid 140 ====> Acc@1 82.300 Acc@5 98.840
train 141 ====> Acc@1 96.176 Acc@5 99.986
valid 141 ====> Acc@1 85.950 Acc@5 98.820
train 142 ====> Acc@1 96.392 Acc@5 99.982
valid 142 ====> Acc@1 86.180 Acc@5 99.320
train 143 ====> Acc@1 96.350 Acc@5 99.980
valid 143 ====> Acc@1 82.500 Acc@5 98.200
train 144 ====> Acc@1 96.584 Acc@5 99.980
valid 144 ====> Acc@1 83.410 Acc@5 99.030
train 145 ====> Acc@1 96.342 Acc@5 99.972
valid 145 ====> Acc@1 79.240 Acc@5 98.870
train 146 ====> Acc@1 95.812 Acc@5 99.982
valid 146 ====> Acc@1 85.590 Acc@5 99.260
train 147 ====> Acc@1 96.472 Acc@5 99.974
valid 147 ====> Acc@1 84.470 Acc@5 99.320
train 148 ====> Acc@1 96.228 Acc@5 99.982
valid 148 ====> Acc@1 85.970 Acc@5 99.420
train 149 ====> Acc@1 96.328 Acc@5 99.984
valid 149 ====> Acc@1 87.370 Acc@5 99.590
train 150 ====> Acc@1 96.532 Acc@5 99.984
valid 150 ====> Acc@1 86.980 Acc@5 99.430
train 151 ====> Acc@1 96.212 Acc@5 99.982
valid 151 ====> Acc@1 86.220 Acc@5 99.200
train 152 ====> Acc@1 96.332 Acc@5 99.988
valid 152 ====> Acc@1 84.690 Acc@5 99.180
train 153 ====> Acc@1 96.238 Acc@5 99.994
valid 153 ====> Acc@1 84.740 Acc@5 99.300
train 154 ====> Acc@1 96.468 Acc@5 99.988
valid 154 ====> Acc@1 86.480 Acc@5 99.440
train 155 ====> Acc@1 96.134 Acc@5 99.984
valid 155 ====> Acc@1 82.790 Acc@5 99.180
train 156 ====> Acc@1 96.598 Acc@5 99.992
valid 156 ====> Acc@1 85.450 Acc@5 99.240
train 157 ====> Acc@1 96.568 Acc@5 99.986
valid 157 ====> Acc@1 85.250 Acc@5 99.190
train 158 ====> Acc@1 96.228 Acc@5 99.982
valid 158 ====> Acc@1 85.780 Acc@5 99.460
train 159 ====> Acc@1 96.312 Acc@5 99.980
valid 159 ====> Acc@1 84.940 Acc@5 99.380
train 160 ====> Acc@1 96.478 Acc@5 99.970
valid 160 ====> Acc@1 86.020 Acc@5 99.200
train 161 ====> Acc@1 96.146 Acc@5 99.990
valid 161 ====> Acc@1 85.280 Acc@5 99.400
train 162 ====> Acc@1 96.400 Acc@5 99.986
valid 162 ====> Acc@1 87.150 Acc@5 99.440
train 163 ====> Acc@1 96.448 Acc@5 99.984
valid 163 ====> Acc@1 86.040 Acc@5 99.430
train 164 ====> Acc@1 96.430 Acc@5 99.984
valid 164 ====> Acc@1 86.870 Acc@5 99.260
train 165 ====> Acc@1 96.746 Acc@5 99.984
valid 165 ====> Acc@1 85.640 Acc@5 99.350
train 166 ====> Acc@1 96.280 Acc@5 99.968
valid 166 ====> Acc@1 84.260 Acc@5 99.010
train 167 ====> Acc@1 96.198 Acc@5 99.986
valid 167 ====> Acc@1 83.920 Acc@5 99.060
train 168 ====> Acc@1 96.562 Acc@5 99.978
valid 168 ====> Acc@1 85.970 Acc@5 99.130
train 169 ====> Acc@1 96.508 Acc@5 99.992
valid 169 ====> Acc@1 86.150 Acc@5 99.330
train 170 ====> Acc@1 96.610 Acc@5 99.988
valid 170 ====> Acc@1 83.670 Acc@5 99.280
train 171 ====> Acc@1 96.316 Acc@5 99.986
valid 171 ====> Acc@1 84.830 Acc@5 99.060
train 172 ====> Acc@1 96.382 Acc@5 99.980
valid 172 ====> Acc@1 78.600 Acc@5 98.980
train 173 ====> Acc@1 96.146 Acc@5 99.984
valid 173 ====> Acc@1 82.490 Acc@5 98.700
train 174 ====> Acc@1 96.692 Acc@5 99.984
valid 174 ====> Acc@1 86.340 Acc@5 99.360
train 175 ====> Acc@1 96.698 Acc@5 99.984
valid 175 ====> Acc@1 86.370 Acc@5 99.180
train 176 ====> Acc@1 96.354 Acc@5 99.986
valid 176 ====> Acc@1 82.870 Acc@5 98.750
train 177 ====> Acc@1 96.580 Acc@5 99.986
valid 177 ====> Acc@1 84.630 Acc@5 98.830
train 178 ====> Acc@1 96.302 Acc@5 99.978
valid 178 ====> Acc@1 86.640 Acc@5 99.500
train 179 ====> Acc@1 96.738 Acc@5 99.978
valid 179 ====> Acc@1 83.130 Acc@5 98.600
train 180 ====> Acc@1 96.704 Acc@5 99.986
valid 180 ====> Acc@1 85.690 Acc@5 99.250
train 181 ====> Acc@1 96.482 Acc@5 99.984
valid 181 ====> Acc@1 84.320 Acc@5 99.300
train 182 ====> Acc@1 96.406 Acc@5 99.988
valid 182 ====> Acc@1 86.240 Acc@5 99.400
train 183 ====> Acc@1 96.408 Acc@5 99.990
valid 183 ====> Acc@1 85.950 Acc@5 99.220
train 184 ====> Acc@1 96.652 Acc@5 99.988
valid 184 ====> Acc@1 81.340 Acc@5 98.580
train 185 ====> Acc@1 96.778 Acc@5 99.988
valid 185 ====> Acc@1 87.470 Acc@5 99.450
train 186 ====> Acc@1 96.772 Acc@5 99.992
valid 186 ====> Acc@1 82.820 Acc@5 99.300
train 187 ====> Acc@1 96.374 Acc@5 99.984
valid 187 ====> Acc@1 87.280 Acc@5 99.330
train 188 ====> Acc@1 96.606 Acc@5 99.990
valid 188 ====> Acc@1 85.090 Acc@5 99.170
train 189 ====> Acc@1 96.534 Acc@5 99.984
valid 189 ====> Acc@1 86.670 Acc@5 99.470
train 190 ====> Acc@1 96.602 Acc@5 99.994
valid 190 ====> Acc@1 82.480 Acc@5 99.150
train 191 ====> Acc@1 96.536 Acc@5 99.990
valid 191 ====> Acc@1 85.520 Acc@5 99.400
train 192 ====> Acc@1 96.818 Acc@5 99.992
valid 192 ====> Acc@1 84.700 Acc@5 99.260
train 193 ====> Acc@1 96.404 Acc@5 99.976
valid 193 ====> Acc@1 84.890 Acc@5 99.250
train 194 ====> Acc@1 96.722 Acc@5 99.994
valid 194 ====> Acc@1 84.920 Acc@5 99.290
train 195 ====> Acc@1 96.596 Acc@5 99.980
valid 195 ====> Acc@1 84.890 Acc@5 99.260
train 196 ====> Acc@1 96.710 Acc@5 99.988
valid 196 ====> Acc@1 87.090 Acc@5 99.210
train 197 ====> Acc@1 96.746 Acc@5 99.990
valid 197 ====> Acc@1 86.670 Acc@5 99.430
train 198 ====> Acc@1 96.838 Acc@5 99.982
valid 198 ====> Acc@1 85.420 Acc@5 99.330
train 199 ====> Acc@1 96.408 Acc@5 99.988
valid 199 ====> Acc@1 84.790 Acc@5 99.300
train 200 ====> Acc@1 96.558 Acc@5 99.982
valid 200 ====> Acc@1 85.680 Acc@5 99.290
train 201 ====> Acc@1 96.736 Acc@5 99.982
valid 201 ====> Acc@1 84.680 Acc@5 98.910
train 202 ====> Acc@1 96.500 Acc@5 99.982
valid 202 ====> Acc@1 84.300 Acc@5 99.060
train 203 ====> Acc@1 96.586 Acc@5 99.964
valid 203 ====> Acc@1 84.530 Acc@5 99.040
train 204 ====> Acc@1 96.478 Acc@5 99.982
valid 204 ====> Acc@1 85.710 Acc@5 99.140
train 205 ====> Acc@1 96.750 Acc@5 99.984
valid 205 ====> Acc@1 87.220 Acc@5 99.360
train 206 ====> Acc@1 96.378 Acc@5 99.992
valid 206 ====> Acc@1 85.870 Acc@5 99.460
train 207 ====> Acc@1 97.024 Acc@5 99.988
valid 207 ====> Acc@1 82.730 Acc@5 98.640
train 208 ====> Acc@1 96.570 Acc@5 99.988
valid 208 ====> Acc@1 82.920 Acc@5 99.030
train 209 ====> Acc@1 96.494 Acc@5 99.986
valid 209 ====> Acc@1 86.060 Acc@5 99.420
train 210 ====> Acc@1 96.654 Acc@5 99.980
valid 210 ====> Acc@1 86.410 Acc@5 99.320
train 211 ====> Acc@1 96.900 Acc@5 99.988
valid 211 ====> Acc@1 83.590 Acc@5 99.030
train 212 ====> Acc@1 96.398 Acc@5 99.988
valid 212 ====> Acc@1 86.870 Acc@5 99.440
train 213 ====> Acc@1 96.650 Acc@5 99.982
valid 213 ====> Acc@1 85.440 Acc@5 99.230
train 214 ====> Acc@1 96.814 Acc@5 99.990
valid 214 ====> Acc@1 83.120 Acc@5 98.300
train 215 ====> Acc@1 96.494 Acc@5 99.990
valid 215 ====> Acc@1 83.610 Acc@5 98.970
train 216 ====> Acc@1 96.970 Acc@5 99.982
valid 216 ====> Acc@1 82.680 Acc@5 99.010
train 217 ====> Acc@1 96.222 Acc@5 99.974
valid 217 ====> Acc@1 82.370 Acc@5 98.850
train 218 ====> Acc@1 96.826 Acc@5 99.988
valid 218 ====> Acc@1 86.170 Acc@5 99.250
train 219 ====> Acc@1 96.868 Acc@5 99.986
valid 219 ====> Acc@1 86.410 Acc@5 99.390
train 220 ====> Acc@1 96.748 Acc@5 99.982
valid 220 ====> Acc@1 87.790 Acc@5 99.400
train 221 ====> Acc@1 96.938 Acc@5 99.986
valid 221 ====> Acc@1 83.860 Acc@5 99.330
train 222 ====> Acc@1 96.324 Acc@5 99.972
valid 222 ====> Acc@1 80.820 Acc@5 98.910
train 223 ====> Acc@1 96.440 Acc@5 99.990
valid 223 ====> Acc@1 86.800 Acc@5 99.480
train 224 ====> Acc@1 96.752 Acc@5 99.978
valid 224 ====> Acc@1 85.510 Acc@5 99.210
train 225 ====> Acc@1 96.444 Acc@5 99.984
valid 225 ====> Acc@1 86.220 Acc@5 99.170
train 226 ====> Acc@1 96.674 Acc@5 99.976
valid 226 ====> Acc@1 87.060 Acc@5 99.270
train 227 ====> Acc@1 96.656 Acc@5 99.984
valid 227 ====> Acc@1 83.560 Acc@5 99.060
train 228 ====> Acc@1 96.626 Acc@5 99.986
valid 228 ====> Acc@1 84.970 Acc@5 99.050
train 229 ====> Acc@1 96.576 Acc@5 99.974
valid 229 ====> Acc@1 85.460 Acc@5 99.260
train 230 ====> Acc@1 97.156 Acc@5 99.988
valid 230 ====> Acc@1 83.470 Acc@5 98.760
train 231 ====> Acc@1 96.528 Acc@5 99.974
valid 231 ====> Acc@1 86.980 Acc@5 99.370
train 232 ====> Acc@1 96.734 Acc@5 99.974
valid 232 ====> Acc@1 80.370 Acc@5 98.540
train 233 ====> Acc@1 96.498 Acc@5 99.984
valid 233 ====> Acc@1 87.970 Acc@5 99.410
train 234 ====> Acc@1 96.978 Acc@5 99.988
valid 234 ====> Acc@1 84.760 Acc@5 99.420
train 235 ====> Acc@1 96.584 Acc@5 99.980
valid 235 ====> Acc@1 86.340 Acc@5 99.360
train 236 ====> Acc@1 96.592 Acc@5 99.982
valid 236 ====> Acc@1 81.730 Acc@5 99.190
train 237 ====> Acc@1 96.202 Acc@5 99.982
valid 237 ====> Acc@1 86.830 Acc@5 99.490
train 238 ====> Acc@1 97.024 Acc@5 99.982
valid 238 ====> Acc@1 85.940 Acc@5 99.530
train 239 ====> Acc@1 96.316 Acc@5 99.974
valid 239 ====> Acc@1 85.060 Acc@5 99.250
train 240 ====> Acc@1 96.944 Acc@5 100.000
valid 240 ====> Acc@1 85.820 Acc@5 99.300
train 241 ====> Acc@1 96.650 Acc@5 99.988
valid 241 ====> Acc@1 86.150 Acc@5 99.250
train 242 ====> Acc@1 96.644 Acc@5 99.990
valid 242 ====> Acc@1 87.980 Acc@5 99.220
train 243 ====> Acc@1 97.008 Acc@5 99.990
valid 243 ====> Acc@1 86.180 Acc@5 99.220
train 244 ====> Acc@1 96.700 Acc@5 99.990
valid 244 ====> Acc@1 86.960 Acc@5 99.430
train 245 ====> Acc@1 96.732 Acc@5 99.990
valid 245 ====> Acc@1 85.630 Acc@5 99.290
train 246 ====> Acc@1 96.532 Acc@5 99.972
valid 246 ====> Acc@1 84.280 Acc@5 99.130
train 247 ====> Acc@1 96.392 Acc@5 99.982
valid 247 ====> Acc@1 85.080 Acc@5 99.370
train 248 ====> Acc@1 96.824 Acc@5 99.984
valid 248 ====> Acc@1 87.090 Acc@5 99.440
train 249 ====> Acc@1 96.870 Acc@5 99.986
valid 249 ====> Acc@1 86.250 Acc@5 99.190
train 250 ====> Acc@1 96.394 Acc@5 99.984
valid 250 ====> Acc@1 84.160 Acc@5 98.830
train 251 ====> Acc@1 96.480 Acc@5 99.990
valid 251 ====> Acc@1 85.770 Acc@5 99.240
train 252 ====> Acc@1 96.882 Acc@5 99.982
valid 252 ====> Acc@1 86.570 Acc@5 99.330
