Files already downloaded and verified
Files already downloaded and verified
prune rate 0.9 regularization odecay 0.6
valid 250 ====> Acc@1 85.760 Acc@5 99.350
train 251 ====> Acc@1 96.548 Acc@5 99.992
valid 251 ====> Acc@1 82.390 Acc@5 98.650
train 252 ====> Acc@1 96.916 Acc@5 99.994
valid 252 ====> Acc@1 85.950 Acc@5 99.300
train 253 ====> Acc@1 96.784 Acc@5 99.982
valid 253 ====> Acc@1 84.410 Acc@5 99.050
train 254 ====> Acc@1 96.640 Acc@5 99.994
valid 254 ====> Acc@1 87.180 Acc@5 99.330
train 255 ====> Acc@1 96.788 Acc@5 99.986
valid 255 ====> Acc@1 86.780 Acc@5 99.410
train 256 ====> Acc@1 96.736 Acc@5 99.988
valid 256 ====> Acc@1 83.980 Acc@5 99.470
train 257 ====> Acc@1 96.842 Acc@5 99.986
valid 257 ====> Acc@1 86.590 Acc@5 99.430
train 258 ====> Acc@1 97.060 Acc@5 99.986
valid 258 ====> Acc@1 84.770 Acc@5 99.440
train 259 ====> Acc@1 96.544 Acc@5 99.992
valid 259 ====> Acc@1 85.770 Acc@5 99.380
train 260 ====> Acc@1 96.616 Acc@5 99.992
valid 260 ====> Acc@1 83.330 Acc@5 99.450
train 261 ====> Acc@1 96.398 Acc@5 99.974
valid 261 ====> Acc@1 78.840 Acc@5 99.110
train 262 ====> Acc@1 96.842 Acc@5 99.988
valid 262 ====> Acc@1 81.880 Acc@5 98.570
train 263 ====> Acc@1 96.876 Acc@5 99.986
valid 263 ====> Acc@1 86.540 Acc@5 99.440
train 264 ====> Acc@1 96.778 Acc@5 99.982
valid 264 ====> Acc@1 80.220 Acc@5 98.580
train 265 ====> Acc@1 96.838 Acc@5 99.988
valid 265 ====> Acc@1 86.740 Acc@5 99.400
train 266 ====> Acc@1 97.020 Acc@5 99.986
valid 266 ====> Acc@1 80.780 Acc@5 99.200
train 267 ====> Acc@1 96.842 Acc@5 99.984
valid 267 ====> Acc@1 84.500 Acc@5 99.380
train 268 ====> Acc@1 96.502 Acc@5 99.982
valid 268 ====> Acc@1 86.260 Acc@5 99.080
train 269 ====> Acc@1 96.984 Acc@5 99.990
valid 269 ====> Acc@1 86.850 Acc@5 99.400
train 270 ====> Acc@1 96.542 Acc@5 99.978
valid 270 ====> Acc@1 83.260 Acc@5 98.900
train 271 ====> Acc@1 96.792 Acc@5 99.984
valid 271 ====> Acc@1 77.400 Acc@5 98.660
train 272 ====> Acc@1 96.810 Acc@5 99.986
valid 272 ====> Acc@1 86.710 Acc@5 99.490
train 273 ====> Acc@1 96.934 Acc@5 99.984
valid 273 ====> Acc@1 85.380 Acc@5 99.340
train 274 ====> Acc@1 96.766 Acc@5 99.984
valid 274 ====> Acc@1 87.850 Acc@5 99.460
train 275 ====> Acc@1 96.908 Acc@5 99.988
valid 275 ====> Acc@1 87.260 Acc@5 99.330
train 276 ====> Acc@1 96.832 Acc@5 99.986
valid 276 ====> Acc@1 85.460 Acc@5 99.310
train 277 ====> Acc@1 96.940 Acc@5 99.990
valid 277 ====> Acc@1 86.710 Acc@5 99.550
train 278 ====> Acc@1 96.640 Acc@5 99.988
valid 278 ====> Acc@1 83.860 Acc@5 99.190
train 279 ====> Acc@1 96.628 Acc@5 99.980
valid 279 ====> Acc@1 84.620 Acc@5 99.150
train 280 ====> Acc@1 97.162 Acc@5 99.982
valid 280 ====> Acc@1 85.250 Acc@5 99.170
train 281 ====> Acc@1 96.522 Acc@5 99.986
valid 281 ====> Acc@1 85.620 Acc@5 99.320
train 282 ====> Acc@1 96.882 Acc@5 99.988
valid 282 ====> Acc@1 82.080 Acc@5 98.550
train 283 ====> Acc@1 96.796 Acc@5 99.986
valid 283 ====> Acc@1 84.600 Acc@5 99.030
train 284 ====> Acc@1 96.670 Acc@5 99.982
valid 284 ====> Acc@1 84.400 Acc@5 99.080
train 285 ====> Acc@1 96.728 Acc@5 99.992
valid 285 ====> Acc@1 86.370 Acc@5 99.150
train 286 ====> Acc@1 96.908 Acc@5 99.998
valid 286 ====> Acc@1 82.640 Acc@5 98.760
train 287 ====> Acc@1 96.370 Acc@5 99.990
valid 287 ====> Acc@1 85.440 Acc@5 98.940
train 288 ====> Acc@1 96.710 Acc@5 99.990
valid 288 ====> Acc@1 87.120 Acc@5 99.440
train 289 ====> Acc@1 96.846 Acc@5 99.992
valid 289 ====> Acc@1 85.630 Acc@5 99.110
train 290 ====> Acc@1 97.028 Acc@5 99.988
valid 290 ====> Acc@1 86.310 Acc@5 99.270
train 291 ====> Acc@1 96.604 Acc@5 99.988
valid 291 ====> Acc@1 84.600 Acc@5 99.270
train 292 ====> Acc@1 96.752 Acc@5 99.986
valid 292 ====> Acc@1 85.960 Acc@5 99.460
train 293 ====> Acc@1 96.792 Acc@5 99.988
valid 293 ====> Acc@1 83.700 Acc@5 98.870
train 294 ====> Acc@1 96.812 Acc@5 99.982
valid 294 ====> Acc@1 85.310 Acc@5 99.320
train 295 ====> Acc@1 96.714 Acc@5 99.982
valid 295 ====> Acc@1 87.530 Acc@5 99.620
train 296 ====> Acc@1 97.354 Acc@5 99.984
valid 296 ====> Acc@1 83.370 Acc@5 99.130
train 297 ====> Acc@1 96.716 Acc@5 99.986
valid 297 ====> Acc@1 85.500 Acc@5 99.220
train 298 ====> Acc@1 97.014 Acc@5 99.992
valid 298 ====> Acc@1 86.900 Acc@5 99.230
train 299 ====> Acc@1 96.836 Acc@5 99.984
valid 299 ====> Acc@1 82.840 Acc@5 98.810
[188, 96.386, 99.984, 87.96, 99.49]
