Files already downloaded and verified
Files already downloaded and verified
prune rate 0.9 regularization odecay 0.7
valid 29 ====> Acc@1 84.580 Acc@5 99.300
train 30 ====> Acc@1 92.834 Acc@5 99.856
valid 30 ====> Acc@1 82.900 Acc@5 99.300
train 31 ====> Acc@1 93.038 Acc@5 99.902
valid 31 ====> Acc@1 75.840 Acc@5 98.520
train 32 ====> Acc@1 92.866 Acc@5 99.880
valid 32 ====> Acc@1 85.170 Acc@5 99.330
train 33 ====> Acc@1 93.472 Acc@5 99.916
valid 33 ====> Acc@1 83.680 Acc@5 99.310
train 34 ====> Acc@1 93.260 Acc@5 99.886
valid 34 ====> Acc@1 83.990 Acc@5 99.070
train 35 ====> Acc@1 93.696 Acc@5 99.922
valid 35 ====> Acc@1 84.310 Acc@5 99.310
train 36 ====> Acc@1 93.622 Acc@5 99.912
valid 36 ====> Acc@1 82.250 Acc@5 99.110
train 37 ====> Acc@1 93.858 Acc@5 99.926
valid 37 ====> Acc@1 81.200 Acc@5 99.060
train 38 ====> Acc@1 94.042 Acc@5 99.934
valid 38 ====> Acc@1 84.170 Acc@5 99.220
train 39 ====> Acc@1 94.000 Acc@5 99.938
valid 39 ====> Acc@1 84.580 Acc@5 99.400
train 40 ====> Acc@1 94.252 Acc@5 99.962
valid 40 ====> Acc@1 85.190 Acc@5 99.230
train 41 ====> Acc@1 94.182 Acc@5 99.944
valid 41 ====> Acc@1 83.010 Acc@5 98.900
train 42 ====> Acc@1 94.046 Acc@5 99.928
valid 42 ====> Acc@1 82.740 Acc@5 99.210
train 43 ====> Acc@1 94.486 Acc@5 99.934
valid 43 ====> Acc@1 81.500 Acc@5 98.460
train 44 ====> Acc@1 94.342 Acc@5 99.948
valid 44 ====> Acc@1 82.180 Acc@5 98.840
train 45 ====> Acc@1 94.396 Acc@5 99.960
valid 45 ====> Acc@1 83.890 Acc@5 99.280
train 46 ====> Acc@1 94.246 Acc@5 99.958
valid 46 ====> Acc@1 82.930 Acc@5 99.050
train 47 ====> Acc@1 94.510 Acc@5 99.950
valid 47 ====> Acc@1 85.040 Acc@5 99.390
train 48 ====> Acc@1 94.942 Acc@5 99.962
valid 48 ====> Acc@1 84.970 Acc@5 99.290
train 49 ====> Acc@1 94.634 Acc@5 99.950
valid 49 ====> Acc@1 82.670 Acc@5 99.260
train 50 ====> Acc@1 94.834 Acc@5 99.966
valid 50 ====> Acc@1 84.620 Acc@5 99.080
train 51 ====> Acc@1 94.780 Acc@5 99.964
valid 51 ====> Acc@1 84.670 Acc@5 99.240
train 52 ====> Acc@1 95.274 Acc@5 99.962
valid 52 ====> Acc@1 84.590 Acc@5 99.100
train 53 ====> Acc@1 94.936 Acc@5 99.954
valid 53 ====> Acc@1 86.060 Acc@5 99.320
train 54 ====> Acc@1 95.224 Acc@5 99.960
valid 54 ====> Acc@1 85.860 Acc@5 99.330
train 55 ====> Acc@1 94.864 Acc@5 99.966
valid 55 ====> Acc@1 82.640 Acc@5 99.120
train 56 ====> Acc@1 95.150 Acc@5 99.964
valid 56 ====> Acc@1 84.670 Acc@5 99.350
train 57 ====> Acc@1 95.240 Acc@5 99.956
valid 57 ====> Acc@1 82.540 Acc@5 99.030
train 58 ====> Acc@1 94.956 Acc@5 99.950
valid 58 ====> Acc@1 84.500 Acc@5 98.900
train 59 ====> Acc@1 95.328 Acc@5 99.968
valid 59 ====> Acc@1 80.900 Acc@5 98.930
train 60 ====> Acc@1 95.028 Acc@5 99.948
valid 60 ====> Acc@1 86.240 Acc@5 99.400
train 61 ====> Acc@1 95.142 Acc@5 99.986
valid 61 ====> Acc@1 83.060 Acc@5 98.870
train 62 ====> Acc@1 95.026 Acc@5 99.952
valid 62 ====> Acc@1 85.690 Acc@5 99.380
train 63 ====> Acc@1 95.444 Acc@5 99.972
valid 63 ====> Acc@1 84.150 Acc@5 99.220
train 64 ====> Acc@1 95.274 Acc@5 99.968
valid 64 ====> Acc@1 82.670 Acc@5 99.180
train 65 ====> Acc@1 95.128 Acc@5 99.968
valid 65 ====> Acc@1 82.160 Acc@5 98.860
train 66 ====> Acc@1 95.278 Acc@5 99.978
valid 66 ====> Acc@1 84.780 Acc@5 99.260
train 67 ====> Acc@1 95.296 Acc@5 99.964
valid 67 ====> Acc@1 81.090 Acc@5 99.010
train 68 ====> Acc@1 95.502 Acc@5 99.978
valid 68 ====> Acc@1 85.520 Acc@5 99.220
train 69 ====> Acc@1 95.322 Acc@5 99.976
valid 69 ====> Acc@1 80.090 Acc@5 98.250
train 70 ====> Acc@1 95.612 Acc@5 99.978
valid 70 ====> Acc@1 85.020 Acc@5 99.340
train 71 ====> Acc@1 95.428 Acc@5 99.966
valid 71 ====> Acc@1 85.400 Acc@5 99.270
train 72 ====> Acc@1 95.560 Acc@5 99.956
valid 72 ====> Acc@1 86.060 Acc@5 99.530
train 73 ====> Acc@1 95.622 Acc@5 99.968
valid 73 ====> Acc@1 82.890 Acc@5 99.030
train 74 ====> Acc@1 95.712 Acc@5 99.972
valid 74 ====> Acc@1 85.300 Acc@5 99.390
train 75 ====> Acc@1 95.994 Acc@5 99.984
valid 75 ====> Acc@1 84.590 Acc@5 99.120
train 76 ====> Acc@1 95.340 Acc@5 99.986
valid 76 ====> Acc@1 85.530 Acc@5 99.190
train 77 ====> Acc@1 95.766 Acc@5 99.984
valid 77 ====> Acc@1 84.480 Acc@5 99.190
train 78 ====> Acc@1 95.812 Acc@5 99.976
valid 78 ====> Acc@1 81.390 Acc@5 99.060
train 79 ====> Acc@1 95.696 Acc@5 99.972
valid 79 ====> Acc@1 85.010 Acc@5 99.370
train 80 ====> Acc@1 95.578 Acc@5 99.972
valid 80 ====> Acc@1 82.960 Acc@5 99.200
train 81 ====> Acc@1 95.708 Acc@5 99.974
valid 81 ====> Acc@1 85.280 Acc@5 99.350
train 82 ====> Acc@1 95.760 Acc@5 99.982
valid 82 ====> Acc@1 84.540 Acc@5 99.350
train 83 ====> Acc@1 95.624 Acc@5 99.978
valid 83 ====> Acc@1 83.030 Acc@5 98.920
train 84 ====> Acc@1 95.556 Acc@5 99.958
valid 84 ====> Acc@1 82.940 Acc@5 98.920
train 85 ====> Acc@1 95.860 Acc@5 99.960
valid 85 ====> Acc@1 78.540 Acc@5 98.460
train 86 ====> Acc@1 95.846 Acc@5 99.980
valid 86 ====> Acc@1 85.110 Acc@5 99.230
train 87 ====> Acc@1 95.936 Acc@5 99.982
valid 87 ====> Acc@1 86.950 Acc@5 99.380
train 88 ====> Acc@1 96.012 Acc@5 99.980
valid 88 ====> Acc@1 79.450 Acc@5 98.860
train 89 ====> Acc@1 95.596 Acc@5 99.972
valid 89 ====> Acc@1 84.220 Acc@5 99.170
train 90 ====> Acc@1 95.958 Acc@5 99.986
valid 90 ====> Acc@1 85.540 Acc@5 99.400
train 91 ====> Acc@1 95.804 Acc@5 99.972
valid 91 ====> Acc@1 85.730 Acc@5 99.350
train 92 ====> Acc@1 95.956 Acc@5 99.978
valid 92 ====> Acc@1 84.200 Acc@5 99.170
train 93 ====> Acc@1 95.860 Acc@5 99.980
valid 93 ====> Acc@1 82.390 Acc@5 98.920
train 94 ====> Acc@1 96.110 Acc@5 99.970
valid 94 ====> Acc@1 82.400 Acc@5 99.070
train 95 ====> Acc@1 95.862 Acc@5 99.986
valid 95 ====> Acc@1 85.060 Acc@5 99.330
train 96 ====> Acc@1 96.398 Acc@5 99.986
valid 96 ====> Acc@1 82.450 Acc@5 99.150
train 97 ====> Acc@1 95.368 Acc@5 99.990
valid 97 ====> Acc@1 82.320 Acc@5 98.950
train 98 ====> Acc@1 96.076 Acc@5 99.970
valid 98 ====> Acc@1 85.180 Acc@5 99.410
train 99 ====> Acc@1 95.730 Acc@5 99.974
valid 99 ====> Acc@1 85.870 Acc@5 99.220
train 100 ====> Acc@1 96.116 Acc@5 99.996
valid 100 ====> Acc@1 83.460 Acc@5 98.970
train 101 ====> Acc@1 95.518 Acc@5 99.978
valid 101 ====> Acc@1 85.480 Acc@5 99.300
train 102 ====> Acc@1 96.044 Acc@5 99.980
valid 102 ====> Acc@1 84.810 Acc@5 99.120
train 103 ====> Acc@1 96.198 Acc@5 99.980
valid 103 ====> Acc@1 82.950 Acc@5 99.090
train 104 ====> Acc@1 95.942 Acc@5 99.978
valid 104 ====> Acc@1 82.920 Acc@5 99.210
train 105 ====> Acc@1 95.656 Acc@5 99.978
valid 105 ====> Acc@1 85.690 Acc@5 99.350
train 106 ====> Acc@1 96.412 Acc@5 99.980
valid 106 ====> Acc@1 83.480 Acc@5 98.660
train 107 ====> Acc@1 95.764 Acc@5 99.976
valid 107 ====> Acc@1 83.210 Acc@5 98.710
train 108 ====> Acc@1 96.228 Acc@5 99.974
valid 108 ====> Acc@1 86.180 Acc@5 99.390
train 109 ====> Acc@1 96.064 Acc@5 99.976
valid 109 ====> Acc@1 84.620 Acc@5 99.070
train 110 ====> Acc@1 96.268 Acc@5 99.964
valid 110 ====> Acc@1 85.420 Acc@5 99.070
train 111 ====> Acc@1 96.080 Acc@5 99.978
valid 111 ====> Acc@1 86.420 Acc@5 99.230
train 112 ====> Acc@1 96.524 Acc@5 99.994
valid 112 ====> Acc@1 86.410 Acc@5 99.240
train 113 ====> Acc@1 96.116 Acc@5 99.988
valid 113 ====> Acc@1 84.360 Acc@5 99.400
train 114 ====> Acc@1 95.518 Acc@5 99.984
valid 114 ====> Acc@1 86.110 Acc@5 99.330
train 115 ====> Acc@1 96.038 Acc@5 99.976
valid 115 ====> Acc@1 82.320 Acc@5 98.870
train 116 ====> Acc@1 96.134 Acc@5 99.990
valid 116 ====> Acc@1 87.070 Acc@5 99.420
train 117 ====> Acc@1 96.052 Acc@5 99.980
valid 117 ====> Acc@1 86.160 Acc@5 99.390
train 118 ====> Acc@1 96.406 Acc@5 99.988
valid 118 ====> Acc@1 84.900 Acc@5 99.410
train 119 ====> Acc@1 96.070 Acc@5 99.970
valid 119 ====> Acc@1 84.980 Acc@5 99.400
train 120 ====> Acc@1 96.284 Acc@5 99.986
valid 120 ====> Acc@1 83.360 Acc@5 98.850
train 121 ====> Acc@1 96.094 Acc@5 99.984
valid 121 ====> Acc@1 84.720 Acc@5 99.260
train 122 ====> Acc@1 96.460 Acc@5 99.988
valid 122 ====> Acc@1 82.440 Acc@5 98.430
train 123 ====> Acc@1 96.522 Acc@5 99.996
valid 123 ====> Acc@1 86.400 Acc@5 99.080
train 124 ====> Acc@1 96.288 Acc@5 99.972
valid 124 ====> Acc@1 84.500 Acc@5 99.350
train 125 ====> Acc@1 95.836 Acc@5 99.984
valid 125 ====> Acc@1 84.220 Acc@5 99.140
train 126 ====> Acc@1 96.422 Acc@5 99.974
valid 126 ====> Acc@1 86.410 Acc@5 99.300
train 127 ====> Acc@1 96.232 Acc@5 99.986
valid 127 ====> Acc@1 83.650 Acc@5 99.180
train 128 ====> Acc@1 96.282 Acc@5 99.982
valid 128 ====> Acc@1 81.060 Acc@5 99.120
train 129 ====> Acc@1 95.902 Acc@5 99.978
valid 129 ====> Acc@1 86.570 Acc@5 99.240
train 130 ====> Acc@1 96.488 Acc@5 99.984
valid 130 ====> Acc@1 84.640 Acc@5 99.190
train 131 ====> Acc@1 96.002 Acc@5 99.978
valid 131 ====> Acc@1 82.980 Acc@5 99.110
train 132 ====> Acc@1 96.478 Acc@5 99.982
valid 132 ====> Acc@1 85.950 Acc@5 99.240
train 133 ====> Acc@1 96.150 Acc@5 99.984
valid 133 ====> Acc@1 85.180 Acc@5 99.150
train 134 ====> Acc@1 96.322 Acc@5 99.976
valid 134 ====> Acc@1 86.600 Acc@5 99.480
train 135 ====> Acc@1 96.210 Acc@5 99.978
valid 135 ====> Acc@1 85.780 Acc@5 99.200
train 136 ====> Acc@1 95.990 Acc@5 99.974
valid 136 ====> Acc@1 84.000 Acc@5 99.180
train 137 ====> Acc@1 96.424 Acc@5 99.980
valid 137 ====> Acc@1 86.360 Acc@5 99.470
train 138 ====> Acc@1 96.376 Acc@5 99.990
valid 138 ====> Acc@1 86.770 Acc@5 99.310
train 139 ====> Acc@1 96.268 Acc@5 99.980
valid 139 ====> Acc@1 80.420 Acc@5 98.660
train 140 ====> Acc@1 96.122 Acc@5 99.974
valid 140 ====> Acc@1 84.850 Acc@5 99.130
train 141 ====> Acc@1 96.498 Acc@5 99.992
valid 141 ====> Acc@1 85.150 Acc@5 99.120
train 142 ====> Acc@1 96.466 Acc@5 99.976
valid 142 ====> Acc@1 81.070 Acc@5 98.710
train 143 ====> Acc@1 96.078 Acc@5 99.984
valid 143 ====> Acc@1 85.170 Acc@5 99.160
train 144 ====> Acc@1 96.390 Acc@5 99.982
valid 144 ====> Acc@1 86.030 Acc@5 99.420
train 145 ====> Acc@1 96.496 Acc@5 99.976
valid 145 ====> Acc@1 84.050 Acc@5 98.910
train 146 ====> Acc@1 96.426 Acc@5 99.984
valid 146 ====> Acc@1 85.880 Acc@5 99.450
train 147 ====> Acc@1 96.494 Acc@5 99.982
valid 147 ====> Acc@1 84.810 Acc@5 99.130
train 148 ====> Acc@1 96.224 Acc@5 99.988
valid 148 ====> Acc@1 85.440 Acc@5 99.270
train 149 ====> Acc@1 96.482 Acc@5 99.986
valid 149 ====> Acc@1 84.910 Acc@5 99.170
train 150 ====> Acc@1 96.408 Acc@5 99.974
valid 150 ====> Acc@1 84.340 Acc@5 99.270
train 151 ====> Acc@1 95.928 Acc@5 99.984
valid 151 ====> Acc@1 86.220 Acc@5 99.390
train 152 ====> Acc@1 96.148 Acc@5 99.978
valid 152 ====> Acc@1 86.370 Acc@5 99.380
train 153 ====> Acc@1 96.666 Acc@5 99.986
valid 153 ====> Acc@1 84.250 Acc@5 98.980
train 154 ====> Acc@1 96.516 Acc@5 99.988
valid 154 ====> Acc@1 83.950 Acc@5 99.270
train 155 ====> Acc@1 96.242 Acc@5 99.984
valid 155 ====> Acc@1 83.720 Acc@5 99.180
train 156 ====> Acc@1 96.388 Acc@5 99.974
valid 156 ====> Acc@1 83.460 Acc@5 99.390
train 157 ====> Acc@1 96.316 Acc@5 99.970
valid 157 ====> Acc@1 83.920 Acc@5 99.060
train 158 ====> Acc@1 96.426 Acc@5 99.992
valid 158 ====> Acc@1 85.550 Acc@5 99.180
train 159 ====> Acc@1 96.580 Acc@5 99.982
valid 159 ====> Acc@1 83.760 Acc@5 99.150
train 160 ====> Acc@1 96.096 Acc@5 99.976
valid 160 ====> Acc@1 86.280 Acc@5 99.140
train 161 ====> Acc@1 96.792 Acc@5 99.984
valid 161 ====> Acc@1 84.950 Acc@5 99.250
train 162 ====> Acc@1 96.440 Acc@5 99.976
valid 162 ====> Acc@1 85.620 Acc@5 99.310
train 163 ====> Acc@1 96.364 Acc@5 99.986
valid 163 ====> Acc@1 81.480 Acc@5 98.920
train 164 ====> Acc@1 96.572 Acc@5 99.984
valid 164 ====> Acc@1 86.450 Acc@5 99.440
train 165 ====> Acc@1 96.722 Acc@5 99.986
valid 165 ====> Acc@1 85.400 Acc@5 99.080
train 166 ====> Acc@1 96.364 Acc@5 99.988
valid 166 ====> Acc@1 87.330 Acc@5 99.340
train 167 ====> Acc@1 96.332 Acc@5 99.988
valid 167 ====> Acc@1 85.040 Acc@5 98.920
train 168 ====> Acc@1 96.460 Acc@5 99.980
valid 168 ====> Acc@1 86.970 Acc@5 99.390
train 169 ====> Acc@1 96.744 Acc@5 99.986
valid 169 ====> Acc@1 86.820 Acc@5 99.330
train 170 ====> Acc@1 96.682 Acc@5 99.992
valid 170 ====> Acc@1 85.970 Acc@5 99.420
train 171 ====> Acc@1 96.622 Acc@5 99.988
valid 171 ====> Acc@1 83.150 Acc@5 98.560
train 172 ====> Acc@1 96.418 Acc@5 99.988
valid 172 ====> Acc@1 85.210 Acc@5 99.090
train 173 ====> Acc@1 96.430 Acc@5 99.970
valid 173 ====> Acc@1 86.760 Acc@5 99.270
train 174 ====> Acc@1 96.520 Acc@5 99.984
valid 174 ====> Acc@1 84.860 Acc@5 99.190
train 175 ====> Acc@1 96.378 Acc@5 99.996
valid 175 ====> Acc@1 84.350 Acc@5 99.350
train 176 ====> Acc@1 96.434 Acc@5 99.988
valid 176 ====> Acc@1 85.910 Acc@5 99.000
train 177 ====> Acc@1 96.432 Acc@5 99.990
valid 177 ====> Acc@1 86.400 Acc@5 99.370
train 178 ====> Acc@1 96.516 Acc@5 99.984
valid 178 ====> Acc@1 85.980 Acc@5 99.330
train 179 ====> Acc@1 96.298 Acc@5 99.988
valid 179 ====> Acc@1 83.350 Acc@5 98.980
train 180 ====> Acc@1 96.288 Acc@5 99.984
valid 180 ====> Acc@1 85.020 Acc@5 99.040
train 181 ====> Acc@1 96.550 Acc@5 99.978
valid 181 ====> Acc@1 82.660 Acc@5 99.070
train 182 ====> Acc@1 96.390 Acc@5 99.980
valid 182 ====> Acc@1 85.030 Acc@5 99.350
train 183 ====> Acc@1 96.424 Acc@5 99.972
valid 183 ====> Acc@1 82.690 Acc@5 98.850
train 184 ====> Acc@1 96.464 Acc@5 99.990
valid 184 ====> Acc@1 85.160 Acc@5 99.300
train 185 ====> Acc@1 96.710 Acc@5 99.994
valid 185 ====> Acc@1 85.960 Acc@5 99.260
train 186 ====> Acc@1 96.366 Acc@5 99.978
valid 186 ====> Acc@1 87.200 Acc@5 99.440
train 187 ====> Acc@1 96.592 Acc@5 99.980
valid 187 ====> Acc@1 86.540 Acc@5 99.020
train 188 ====> Acc@1 96.518 Acc@5 99.988
valid 188 ====> Acc@1 84.870 Acc@5 99.380
train 189 ====> Acc@1 97.046 Acc@5 99.994
valid 189 ====> Acc@1 83.780 Acc@5 99.220
train 190 ====> Acc@1 96.344 Acc@5 99.984
valid 190 ====> Acc@1 87.860 Acc@5 99.360
train 191 ====> Acc@1 96.364 Acc@5 99.972
valid 191 ====> Acc@1 86.940 Acc@5 99.480
train 192 ====> Acc@1 96.728 Acc@5 99.982
valid 192 ====> Acc@1 86.000 Acc@5 99.140
train 193 ====> Acc@1 96.924 Acc@5 99.990
valid 193 ====> Acc@1 83.690 Acc@5 99.210
train 194 ====> Acc@1 96.462 Acc@5 99.982
valid 194 ====> Acc@1 80.910 Acc@5 98.490
train 195 ====> Acc@1 96.648 Acc@5 99.992
valid 195 ====> Acc@1 85.690 Acc@5 99.230
train 196 ====> Acc@1 96.404 Acc@5 99.986
valid 196 ====> Acc@1 81.530 Acc@5 98.700
train 197 ====> Acc@1 96.346 Acc@5 99.972
valid 197 ====> Acc@1 85.800 Acc@5 99.190
train 198 ====> Acc@1 96.492 Acc@5 99.984
valid 198 ====> Acc@1 85.020 Acc@5 99.110
train 199 ====> Acc@1 96.578 Acc@5 99.982
valid 199 ====> Acc@1 86.950 Acc@5 99.480
train 200 ====> Acc@1 96.384 Acc@5 99.980
valid 200 ====> Acc@1 83.080 Acc@5 99.010
train 201 ====> Acc@1 96.372 Acc@5 99.988
valid 201 ====> Acc@1 86.050 Acc@5 99.180
train 202 ====> Acc@1 97.014 Acc@5 99.992
valid 202 ====> Acc@1 87.810 Acc@5 99.330
train 203 ====> Acc@1 96.334 Acc@5 99.984
valid 203 ====> Acc@1 87.260 Acc@5 99.490
train 204 ====> Acc@1 96.618 Acc@5 99.992
valid 204 ====> Acc@1 85.500 Acc@5 99.110
train 205 ====> Acc@1 96.680 Acc@5 99.984
valid 205 ====> Acc@1 86.030 Acc@5 99.470
train 206 ====> Acc@1 96.420 Acc@5 99.980
valid 206 ====> Acc@1 82.490 Acc@5 99.040
train 207 ====> Acc@1 96.346 Acc@5 99.988
valid 207 ====> Acc@1 84.720 Acc@5 99.160
train 208 ====> Acc@1 96.756 Acc@5 99.974
valid 208 ====> Acc@1 82.870 Acc@5 99.020
train 209 ====> Acc@1 96.388 Acc@5 99.994
valid 209 ====> Acc@1 83.840 Acc@5 99.350
train 210 ====> Acc@1 96.658 Acc@5 99.982
valid 210 ====> Acc@1 87.400 Acc@5 99.430
train 211 ====> Acc@1 96.946 Acc@5 99.992
valid 211 ====> Acc@1 84.530 Acc@5 99.090
train 212 ====> Acc@1 96.416 Acc@5 99.978
valid 212 ====> Acc@1 86.330 Acc@5 99.360
train 213 ====> Acc@1 96.584 Acc@5 99.988
valid 213 ====> Acc@1 87.000 Acc@5 99.450
train 214 ====> Acc@1 96.698 Acc@5 99.982
valid 214 ====> Acc@1 86.020 Acc@5 99.440
train 215 ====> Acc@1 96.772 Acc@5 99.978
valid 215 ====> Acc@1 86.110 Acc@5 98.920
train 216 ====> Acc@1 96.838 Acc@5 99.986
valid 216 ====> Acc@1 86.030 Acc@5 99.510
train 217 ====> Acc@1 96.430 Acc@5 99.984
valid 217 ====> Acc@1 87.340 Acc@5 99.380
train 218 ====> Acc@1 96.536 Acc@5 99.980
valid 218 ====> Acc@1 85.630 Acc@5 99.320
train 219 ====> Acc@1 96.578 Acc@5 99.984
valid 219 ====> Acc@1 84.650 Acc@5 99.200
train 220 ====> Acc@1 96.692 Acc@5 99.998
valid 220 ====> Acc@1 86.320 Acc@5 99.400
train 221 ====> Acc@1 96.736 Acc@5 99.986
valid 221 ====> Acc@1 85.490 Acc@5 99.330
train 222 ====> Acc@1 96.430 Acc@5 99.984
valid 222 ====> Acc@1 87.120 Acc@5 99.420
train 223 ====> Acc@1 96.382 Acc@5 99.988
valid 223 ====> Acc@1 85.210 Acc@5 99.250
train 224 ====> Acc@1 96.620 Acc@5 99.982
valid 224 ====> Acc@1 82.840 Acc@5 98.710
train 225 ====> Acc@1 96.774 Acc@5 99.988
valid 225 ====> Acc@1 87.300 Acc@5 99.590
train 226 ====> Acc@1 96.926 Acc@5 99.990
valid 226 ====> Acc@1 86.740 Acc@5 99.380
train 227 ====> Acc@1 96.734 Acc@5 99.990
valid 227 ====> Acc@1 85.830 Acc@5 99.450
train 228 ====> Acc@1 96.674 Acc@5 99.980
valid 228 ====> Acc@1 85.790 Acc@5 99.490
train 229 ====> Acc@1 96.458 Acc@5 99.986
valid 229 ====> Acc@1 84.890 Acc@5 99.240
train 230 ====> Acc@1 96.564 Acc@5 99.992
valid 230 ====> Acc@1 85.910 Acc@5 99.470
train 231 ====> Acc@1 96.520 Acc@5 99.984
valid 231 ====> Acc@1 86.280 Acc@5 99.490
train 232 ====> Acc@1 96.642 Acc@5 99.982
valid 232 ====> Acc@1 84.680 Acc@5 99.350
train 233 ====> Acc@1 96.324 Acc@5 99.980
valid 233 ====> Acc@1 87.630 Acc@5 99.440
train 234 ====> Acc@1 97.170 Acc@5 99.992
valid 234 ====> Acc@1 82.430 Acc@5 98.920
train 235 ====> Acc@1 96.798 Acc@5 99.994
valid 235 ====> Acc@1 86.890 Acc@5 99.390
train 236 ====> Acc@1 96.652 Acc@5 99.988
valid 236 ====> Acc@1 84.250 Acc@5 99.340
train 237 ====> Acc@1 96.918 Acc@5 99.994
valid 237 ====> Acc@1 86.770 Acc@5 99.340
train 238 ====> Acc@1 96.938 Acc@5 99.984
valid 238 ====> Acc@1 87.500 Acc@5 99.370
train 239 ====> Acc@1 96.280 Acc@5 99.988
valid 239 ====> Acc@1 82.690 Acc@5 98.430
train 240 ====> Acc@1 96.974 Acc@5 99.992
valid 240 ====> Acc@1 85.390 Acc@5 99.380
train 241 ====> Acc@1 96.824 Acc@5 99.988
valid 241 ====> Acc@1 84.760 Acc@5 99.040
train 242 ====> Acc@1 96.702 Acc@5 99.990
valid 242 ====> Acc@1 85.420 Acc@5 99.170
train 243 ====> Acc@1 96.902 Acc@5 99.992
valid 243 ====> Acc@1 85.450 Acc@5 99.350
train 244 ====> Acc@1 96.734 Acc@5 99.984
valid 244 ====> Acc@1 84.400 Acc@5 99.300
train 245 ====> Acc@1 96.454 Acc@5 99.978
valid 245 ====> Acc@1 85.030 Acc@5 99.210
train 246 ====> Acc@1 96.742 Acc@5 99.990
valid 246 ====> Acc@1 84.550 Acc@5 99.110
train 247 ====> Acc@1 96.662 Acc@5 99.992
valid 247 ====> Acc@1 85.820 Acc@5 99.180
train 248 ====> Acc@1 96.802 Acc@5 99.976
valid 248 ====> Acc@1 87.470 Acc@5 99.450
train 249 ====> Acc@1 96.672 Acc@5 99.982
valid 249 ====> Acc@1 86.250 Acc@5 98.990
train 250 ====> Acc@1 96.402 Acc@5 99.988
valid 250 ====> Acc@1 82.640 Acc@5 98.860
train 251 ====> Acc@1 96.642 Acc@5 99.986
valid 251 ====> Acc@1 83.800 Acc@5 99.130
train 252 ====> Acc@1 97.060 Acc@5 99.990
valid 252 ====> Acc@1 85.140 Acc@5 98.940
